fecha,MWh,temperatura,dia_semana
18/12/14,179736,19.6,4
19/12/14,180965,19.5,5
20/12/14,174227,18.9,6
21/12/14,158622,18.5,7
22/12/14,169752,18.2,1
23/12/14,172229,18.3,2
24/12/14,152546,16.9,3
25/12/14,121048,16.1,4
26/12/14,151999,17.3,5
27/12/14,159276,18,6
28/12/14,150497,19.3,7
29/12/14,158591,18.2,1
30/12/14,160977,18.9,2
31/12/14,147136,19.5,3
01/01/15,120995,19.1,4
02/01/15,152117,18.8,5
03/01/15,161959,18.3,6
04/01/15,151671,18,7
05/01/15,169182,16.5,1
06/01/15,176608,17.6,2
07/01/15,179568,19.5,3
08/01/15,179590,18.3,4
09/01/15,180421,18.1,5
10/01/15,172614,17.6,6
11/01/15,154192,17.7,7
12/01/15,173640,18.7,1
13/01/15,180115,18.3,2
14/01/15,178787,18.4,3
15/01/15,175334,18.6,4
16/01/15,176432,19,5
17/01/15,173098,19.3,6
18/01/15,156870,18.6,7
19/01/15,176663,19.1,1
20/01/15,182532,19.8,2
21/01/15,185787,20.5,3
22/01/15,184151,19.8,4
23/01/15,184035,20.1,5
24/01/15,174792,18.9,6
25/01/15,156942,17.9,7
26/01/15,175511,18.8,1
27/01/15,183417,20,2
28/01/15,183341,20.6,3
29/01/15,183450,20.4,4
30/01/15,181851,19.3,5
31/01/15,176256,19,6
01/02/15,152603,19,7
02/02/15,150294,17.3,1
03/02/15,168504,16.8,2
04/02/15,176775,17.6,3
05/02/15,178635,17.7,4
06/02/15,177240,18.1,5
07/02/15,174441,18.5,6
08/02/15,153605,18.9,7
09/02/15,174259,19,1
10/02/15,181328,19.1,2
11/02/15,182889,19.1,3
12/02/15,182867,17.6,4
13/02/15,179774,17.6,5
14/02/15,170756,17.5,6
15/02/15,151672,17.5,7
16/02/15,170690,19.4,1
17/02/15,180039,19.4,2
18/02/15,180823,19.5,3
19/02/15,183940,20.6,4
20/02/15,183445,21.1,5
21/02/15,179022,21.1,6
22/02/15,161192,21.1,7
23/02/15,179970,21.6,1
24/02/15,189234,21.4,2
25/02/15,190596,21.8,3
26/02/15,189500,20.8,4
27/02/15,186050,19.1,5
28/02/15,178800,19.4,6
01/03/15,157226,20.6,7
02/03/15,178825,20.9,1
03/03/15,186393,21,2
04/03/15,189617,20.7,3
05/03/15,190016,21.3,4
06/03/15,188840,20.3,5
07/03/15,183077,20.6,6
08/03/15,162882,21.6,7
09/03/15,180394,21,1
10/03/15,181811,17.5,2
11/03/15,176182,17.5,3
12/03/15,175256,17,4
13/03/15,176297,18.3,5
14/03/15,166525,16.2,6
15/03/15,142241,13.4,7
16/03/15,143449,15.3,1
17/03/15,162157,18.3,2
18/03/15,170446,19.1,3
19/03/15,172434,19.5,4
20/03/15,172107,20.3,5
21/03/15,167156,20.3,6
22/03/15,149324,21.3,7
23/03/15,168611,20.8,1
24/03/15,176639,21.1,2
25/03/15,178579,21.7,3
26/03/15,177289,21,4
27/03/15,178946,20.3,5
28/03/15,171168,20.3,6
29/03/15,148036,20.3,7
30/03/15,165910,20.8,1
31/03/15,171906,21.6,2
01/04/15,169143,22,3
02/04/15,154488,21.7,4
03/04/15,133707,22.4,5
04/04/15,142411,22.5,6
05/04/15,137149,22.4,7
06/04/15,178079,23,1
07/04/15,190641,22.8,2
08/04/15,192832,22.9,3
09/04/15,193626,23.5,4
10/04/15,192824,23.1,5
11/04/15,187525,23,6
12/04/15,163671,22.4,7
13/04/15,184731,22.3,1
14/04/15,191215,22.4,2
15/04/15,192961,22.1,3
16/04/15,193014,22.3,4
17/04/15,193248,22.8,5
18/04/15,187192,22.1,6
19/04/15,166931,23,7
20/04/15,188078,22.3,1
21/04/15,196048,23,2
22/04/15,197872,23.5,3
23/04/15,197727,24.1,4
24/04/15,196504,24.6,5
25/04/15,189523,24.6,6
26/04/15,168995,24.9,7
27/04/15,190756,24.3,1
28/04/15,196453,22.9,2
29/04/15,194144,21.6,3
30/04/15,188099,20.9,4
01/05/15,168839,21,5
02/05/15,171550,21.4,6
03/05/15,161891,22.3,7
04/05/15,187591,22.5,1
05/05/15,198177,23.4,2
06/05/15,199492,24.2,3
07/05/15,201344,23.7,4
08/05/15,199359,24.7,5
09/05/15,194607,24.5,6
10/05/15,171713,24.6,7
11/05/15,196347,24.7,1
12/05/15,199003,23.8,2
13/05/15,195823,23.2,3
14/05/15,196885,23.7,4
15/05/15,193278,23.9,5
16/05/15,191722,24,6
17/05/15,171497,24.2,7
18/05/15,194122,24.9,1
19/05/15,200539,25.1,2
20/05/15,199471,24.1,3
21/05/15,200295,25.2,4
22/05/15,191803,23.6,5
23/05/15,185289,23.3,6
24/05/15,165042,23.3,7
25/05/15,186337,23.7,1
26/05/15,195059,24.4,2
27/05/15,199279,24.7,3
28/05/15,196190,25,4
29/05/15,191109,24.1,5
30/05/15,179404,23.6,6
31/05/15,159735,23.3,7
01/06/15,180652,23,1
02/06/15,189984,23.2,2
03/06/15,195938,24.1,3
04/06/15,197642,24.5,4
05/06/15,198611,24.6,5
06/06/15,190880,24.3,6
07/06/15,167134,24.4,7
08/06/15,188779,25.1,1
09/06/15,195213,25,2
10/06/15,199725,24.9,3
11/06/15,202804,25.3,4
12/06/15,197500,25.3,5
13/06/15,187328,25.1,6
14/06/15,169446,24.7,7
15/06/15,188915,24.4,1
16/06/15,187813,23.3,2
17/06/15,190136,22.8,3
18/06/15,189213,23.9,4
19/06/15,188230,24,5
20/06/15,178675,23.2,6
21/06/15,156128,23.1,7
22/06/15,177666,23.9,1
23/06/15,180257,23.8,2
24/06/15,183637,23.2,3
25/06/15,185958,23.6,4
26/06/15,182703,23.8,5
27/06/15,177028,23.8,6
28/06/15,158258,24.6,7
29/06/15,175355,23.5,1
30/06/15,178721,23.2,2
01/07/15,178649,23.4,3
02/07/15,180114,23.6,4
03/07/15,176244,22.6,5
04/07/15,165884,22.8,6
05/07/15,148823,23.2,7
06/07/15,171883,23.5,1
07/07/15,175176,23.6,2
08/07/15,176801,23.5,3
09/07/15,177364,22.6,4
10/07/15,175103,22.4,5
11/07/15,169358,22.6,6
12/07/15,151757,23.1,7
13/07/15,171692,22.9,1
14/07/15,176599,22.4,2
15/07/15,182867,22.6,3
16/07/15,184824,21.6,4
17/07/15,182610,23.5,5
18/07/15,175699,23.4,6
19/07/15,157819,23.4,7
20/07/15,178503,23.5,1
21/07/15,185102,22.9,2
22/07/15,183514,23.1,3
23/07/15,182831,23.1,4
24/07/15,181574,23.3,5
25/07/15,175551,23.4,6
26/07/15,158664,25,7
27/07/15,178214,24,1
28/07/15,182666,24.3,2
29/07/15,189911,24.6,3
30/07/15,193276,24.9,4
31/07/15,190550,24,5
01/08/15,184395,24,6
02/08/15,164036,23.8,7
03/08/15,182227,23.9,1
04/08/15,189258,24.3,2
05/08/15,195760,24.5,3
06/08/15,195318,24.5,4
07/08/15,195508,24.6,5
08/08/15,185590,24.5,6
09/08/15,164710,24.2,7
10/08/15,187280,24.7,1
11/08/15,190958,23.9,2
12/08/15,197986,24,3
13/08/15,198880,23.6,4
14/08/15,198436,23.6,5
15/08/15,190932,23.6,6
16/08/15,171261,23.8,7
17/08/15,189719,23.6,1
18/08/15,194234,23.4,2
19/08/15,195118,23.9,3
20/08/15,197012,24.1,4
21/08/15,193972,23.5,5
22/08/15,185262,23.3,6
23/08/15,162231,23.4,7
24/08/15,179975,23.4,1
25/08/15,188373,23.9,2
26/08/15,188727,23.5,3
27/08/15,192503,23.5,4
28/08/15,191709,23.4,5
29/08/15,186496,23.6,6
30/08/15,169800,23.5,7
31/08/15,187600,23.6,1
01/09/15,192105,23.7,2
02/09/15,193911,23.6,3
03/09/15,193973,23.8,4
04/09/15,192583,24.3,5
05/09/15,184886,24,6
06/09/15,165738,24.1,7
07/09/15,187928,24.3,1
08/09/15,192582,24.1,2
09/09/15,194857,23.9,3
10/09/15,192838,24,4
11/09/15,189269,23.8,5
12/09/15,180430,23.1,6
13/09/15,161881,23.4,7
14/09/15,178509,23.3,1
15/09/15,178835,23.4,2
16/09/15,154054,23.3,3
17/09/15,175076,23.4,4
18/09/15,185757,23.6,5
19/09/15,181728,23.6,6
20/09/15,162633,23.6,7
21/09/15,183089,23.5,1
22/09/15,190340,24.1,2
23/09/15,190944,23.6,3
24/09/15,193429,23.9,4
25/09/15,189686,23.7,5
26/09/15,180472,23.3,6
27/09/15,161186,23,7
28/09/15,183266,22.1,1
29/09/15,189350,22.2,2
30/09/15,190516,22.8,3
01/10/15,188428,23,4
02/10/15,188974,23,5
03/10/15,182417,22.9,6
04/10/15,163464,22.5,7
05/10/15,181982,22.7,1
06/10/15,186213,23.5,2
07/10/15,185542,23.8,3
08/10/15,185806,23.8,4
09/10/15,184804,23.4,5
10/10/15,175999,22.9,6
11/10/15,156183,22.2,7
12/10/15,177323,23.8,1
13/10/15,189065,24,2
14/10/15,190717,23.8,3
15/10/15,188819,23.1,4
16/10/15,186896,22.9,5
17/10/15,178621,22.4,6
18/10/15,157783,22,7
19/10/15,177514,22,1
20/10/15,184658,22.1,2
21/10/15,189051,23.6,3
22/10/15,188528,23.4,4
23/10/15,173712,21.4,5
24/10/15,159150,21.4,6
25/10/15,153055,21.5,7
26/10/15,170595,22.5,1
27/10/15,179624,23.2,2
28/10/15,181490,23,3
29/10/15,179414,22.7,4
30/10/15,174211,22.2,5
31/10/15,163947,22.2,6
01/11/15,144603,20,7
02/11/15,154273,21.1,1
03/11/15,168726,21.9,2
04/11/15,172927,22.1,3
05/11/15,175494,22.6,4
06/11/15,180915,23.1,5
07/11/15,172021,22.6,6
08/11/15,154397,22.8,7
09/11/15,175930,22.5,1
10/11/15,183664,23,2
11/11/15,184475,22.8,3
12/11/15,184520,22.4,4
13/11/15,184718,22,5
14/11/15,173788,22.1,6
15/11/15,156970,22.1,7
16/11/15,159304,22.2,1
17/11/15,178367,23.2,2
18/11/15,185162,21.9,3
19/11/15,183812,22.7,4
20/11/15,180368,22.5,5
21/11/15,176312,22.3,6
22/11/15,157007,21.5,7
23/11/15,175730,21.2,1
24/11/15,180943,21.7,2
25/11/15,186221,22.3,3
26/11/15,186520,22.1,4
27/11/15,183802,21.4,5
28/11/15,173927,22,6
29/11/15,157261,21.8,7
30/11/15,177025,20.8,1
01/12/15,182472,22.2,2
02/12/15,184065,21.4,3
03/12/15,185455,19.8,4
04/12/15,181701,19.3,5
05/12/15,173953,19.5,6
06/12/15,156612,19.4,7
07/12/15,175020,19.5,1
08/12/15,180600,19.9,2
09/12/15,184893,20.1,3
10/12/15,185388,19.8,4
11/12/15,180095,18.9,5
12/12/15,157641,18.6,6
13/12/15,149829,18.3,7
14/12/15,171599,18.2,1
15/12/15,178177,18.1,2
16/12/15,180275,18.9,3
17/12/15,181820,19.2,4
18/12/15,180071,18.4,5
19/12/15,170342,18.7,6
20/12/15,156552,19.3,7
21/12/15,172231,20.9,1
22/12/15,174814,20.8,2
23/12/15,173612,20.6,3
24/12/15,151754,20,4
25/12/15,122389,19.6,5
26/12/15,146432,20,6
27/12/15,145418,19.7,7
28/12/15,157870,18.4,1
29/12/15,160775,18.7,2
30/12/15,164003,18.9,3
31/12/15,149380,19.5,4
01/01/16,115486.169,17.8,5
02/01/16,138565.637,17.4,6
03/01/16,139022.765,16.5,7
04/01/16,158816.49,17.2,1
05/01/16,169969.93,15.9,2
06/01/16,169974.13,16,3
07/01/16,171855.76,15.6,4
08/01/16,172683.165,14.7,5
09/01/16,163649.516,15.5,6
10/01/16,144195.549,14.9,7
11/01/16,163716.68,14.9,1
12/01/16,169826.466,14.9,2
13/01/16,170979.025,15.7,3
14/01/16,169503.022,15.2,4
15/01/16,169337.4181,14.8,5
16/01/16,161334.266,14.8,6
17/01/16,143071.794,14.5,7
18/01/16,162082.318,15.3,1
19/01/16,170066.029,15,2
20/01/16,172216.192,16,3
21/01/16,171914.758,16.3,4
22/01/16,170976.728,15.5,5
23/01/16,161308.94,13.6,6
24/01/16,144797.711,13.5,7
25/01/16,164340.875,16.1,1
26/01/16,171765.802,16.9,2
27/01/16,171558.574,14.3,3
28/01/16,169857.452,12.5,4
29/01/16,170099.57,14.3,5
30/01/16,162236.212,17.4,6
31/01/16,141726.679,18.1,7
01/02/16,140586.562,17.3,1
02/02/16,162725.292,18.4,2
03/02/16,173103.161,16.7,3
04/02/16,174638.676,15.1,4
05/02/16,173287.257,14.7,5
06/02/16,166229.158,17.3,6
07/02/16,146306.107,16.9,7
08/02/16,166704.854,15.2,1
09/02/16,173112.693,15.3,2
10/02/16,172886.806,14.8,3
11/02/16,172266.475,16,4
12/02/16,173711.854,16.8,5
13/02/16,166036.328,16.3,6
14/02/16,146805.273,16.9,7
15/02/16,167953.936,18.2,1
16/02/16,175161.858,19.2,2
17/02/16,177863.203,19.6,3
18/02/16,179594.289,18.8,4
19/02/16,178962.523,19.1,5
20/02/16,170846.519,19.6,6
21/02/16,151288.097,19.3,7
22/02/16,173011.159,20.8,1
23/02/16,180011.916,20.6,2
24/02/16,180943.853,19.3,3
25/02/16,180643.883,18.2,4
26/02/16,180873.551,19.5,5
27/02/16,170942.616,19.2,6
28/02/16,149867.958,18.9,7
29/02/16,171593.602,18.7,1
01/03/16,175766.178,19.4,2
02/03/16,176624.984,18.4,3
03/03/16,178141.021,19.4,4
04/03/16,178978.386,19.8,5
05/03/16,173248.836,19.6,6
06/03/16,153229.203,20.2,7
07/03/16,173990.059,19.5,1
08/03/16,176826.021,17.9,2
09/03/16,165648.021,15,3
10/03/16,164325.928,10.7,4
11/03/16,170216.459,13.8,5
12/03/16,166563.996,15.7,6
13/03/16,148975.106,18.1,7
14/03/16,171048.12,19.6,1
15/03/16,177667.086,20.5,2
16/03/16,181139.939,21.4,3
17/03/16,182114.158,20.9,4
18/03/16,180317.08,19.7,5
19/03/16,173874.095,19.6,6
20/03/16,151050.794,18.3,7
21/03/16,159910.585,17.2,1
22/03/16,170953.031,17.3,2
23/03/16,172550.342,21,3
24/03/16,155232.828,20.3,4
25/03/16,133264.996,20.1,5
26/03/16,142675.097,22,6
27/03/16,142952.131,21.8,7
28/03/16,174130.071,22.5,1
29/03/16,183805.629,21.2,2
30/03/16,186425.641,21.8,3
31/03/16,187067.727,22.8,4
01/04/16,183370.824,22.3,5
02/04/16,175562.538,19.3,6
03/04/16,147692.678,19.6,7
04/04/16,176906.139,19.8,1
05/04/16,185809.824,21.1,2
06/04/16,188496.492,23.2,3
07/04/16,189676.533,23,4
08/04/16,190270.739,22.9,5
09/04/16,180012.347,22.6,6
10/04/16,161978.1,22.6,7
11/04/16,183447.364,23.7,1
12/04/16,189468.278,23.6,2
13/04/16,191117.764,24.1,3
14/04/16,190588.448,23.8,4
15/04/16,188226.249,23,5
16/04/16,178643.204,23,6
17/04/16,157708.178,23,7
18/04/16,181225.623,23.4,1
19/04/16,185935.089,23.1,2
20/04/16,186465.141,22.5,3
21/04/16,183274.929,20.7,4
22/04/16,183180.229,21.4,5
23/04/16,175674.067,20.5,6
24/04/16,154777.667,20.5,7
25/04/16,177249.159,21.1,1
26/04/16,184453.741,21.5,2
27/04/16,186006.092,20.8,3
28/04/16,188260.161,22.3,4
29/04/16,186941.37,22.9,5
30/04/16,175666.335,21.9,6
01/05/16,150666.474,22.4,7
02/05/16,180205.251,22.3,1
03/05/16,191048.168,24,2
04/05/16,193867.468,24.3,3
05/05/16,195827.788,24.2,4
06/05/16,195933.046,23.7,5
07/05/16,185218.6935,25.3,6
08/05/16,164062.45,25,7
09/05/16,186182.456,24.7,1
10/05/16,186257.703,24.6,2
11/05/16,191245.363,25.1,3
12/05/16,192205.838,23.7,4
13/05/16,191229.029,23.8,5
14/05/16,183008.903,23.7,6
15/05/16,161906.4,24.1,7
16/05/16,182066.549,23.4,1
17/05/16,190103.718,23.3,2
18/05/16,194823.932,23.7,3
19/05/16,196580.099,24,4
20/05/16,197007.465,24.1,5
21/05/16,188333.786,24.6,6
22/05/16,168275.023,25.6,7
23/05/16,193083.494,25.6,1
24/05/16,198847.714,25.9,2
25/05/16,201402.632,25.9,3
26/05/16,199020.567,26.2,4
27/05/16,197038.746,24.5,5
28/05/16,189120.984,24.8,6
29/05/16,169406.412,24.9,7
30/05/16,191195.96,25.1,1
31/05/16,196010.198,25.2,2
01/06/16,196500.953,24.9,3
02/06/16,195202.505,23.6,4
03/06/16,192765.038,23.8,5
04/06/16,185177.829,24.3,6
05/06/16,164859.863,23.4,7
06/06/16,185662.05,22.9,1
07/06/16,192205.651,23.1,2
08/06/16,193941.55,23.6,3
09/06/16,192797.999,23,4
10/06/16,192307.809,23.4,5
11/06/16,182973.838,24.1,6
12/06/16,157982.984,23.4,7
13/06/16,176916.906,23,1
14/06/16,181586.187,23.2,2
15/06/16,179880.215,23.2,3
16/06/16,180751.481,23.4,4
17/06/16,180991.857,23.4,5
18/06/16,169712.309,23.6,6
19/06/16,147855.421,23.2,7
20/06/16,172288.611,22.3,1
21/06/16,178791.868,22.8,2
22/06/16,179851.231,22.1,3
23/06/16,183664.314,22.2,4
24/06/16,183152.62,23.1,5
25/06/16,176391.395,23.4,6
26/06/16,156067.118,23.2,7
27/06/16,175978.366,22.9,1
28/06/16,183280.651,22.2,2
29/06/16,184854.967,23,3
30/06/16,186306.182,22.9,4
01/07/16,185288.133,23.1,5
02/07/16,176413.236,23.6,6
03/07/16,155009.752,23.1,7
04/07/16,173548.153,22.6,1
05/07/16,178307.998,22.1,2
06/07/16,177929.214,22.2,3
07/07/16,180186.486,22.5,4
08/07/16,180267.2841,23.2,5
09/07/16,174404.232,23.3,6
10/07/16,156665.382,22.8,7
11/07/16,179211.242,22.7,1
12/07/16,179572.637,22.6,2
13/07/16,179680.196,21.3,3
14/07/16,179641.354,21.9,4
15/07/16,177672.39,22.3,5
16/07/16,170039.866,21.8,6
17/07/16,150161.828,22.4,7
18/07/16,171645.961,22.2,1
19/07/16,179471.546,22.6,2
20/07/16,181756.289,22.6,3
21/07/16,181911.157,21.4,4
22/07/16,181643.379,22.9,5
23/07/16,170991.849,21.8,6
24/07/16,150768.813,21.3,7
25/07/16,174082.302,22.6,1
26/07/16,182876.018,23.3,2
27/07/16,182577.019,24.1,3
28/07/16,179486.787,22.3,4
29/07/16,175852.08,22,5
30/07/16,166159.955,21.7,6
31/07/16,147288.817,22.4,7
01/08/16,170306.172,22,1
02/08/16,180175.282,22.4,2
03/08/16,181004.383,22.7,3
04/08/16,185026.075,23.1,4
05/08/16,185978.927,23.8,5
06/08/16,178735.33,21.6,6
07/08/16,154424.509,21.2,7
08/08/16,173529.408,21.6,1
09/08/16,178216.808,21.9,2
10/08/16,180118.1663,22.7,3
11/08/16,179952.796,22.7,4
12/08/16,178478.415,22.5,5
13/08/16,171612.537,23.2,6
14/08/16,150142.591,23.3,7
15/08/16,172156.138,22.7,1
16/08/16,179661.553,22.5,2
17/08/16,179106.86,22.1,3
18/08/16,179415.32,22.3,4
19/08/16,178047.618,22.3,5
20/08/16,168211.054,21.8,6
21/08/16,147975.254,21.6,7
22/08/16,166989.389,21.3,1
23/08/16,171854.19,21,2
24/08/16,172964.154,21.3,3
25/08/16,173256.688,20.9,4
26/08/16,171971.598,21.6,5
27/08/16,165473.565,22.1,6
28/08/16,145813.226,22.4,7
29/08/16,169710.688,22.2,1
30/08/16,176703.499,22.3,2
31/08/16,177809.562,22.4,3
01/09/16,175264.3074,22.8,4
02/09/16,172823.709,22.6,5
03/09/16,167622.747,21.6,6
04/09/16,146764.106,20.6,7
05/09/16,163789.086,20.5,1
06/09/16,168680.796,21.1,2
07/09/16,174416.361,22.1,3
08/09/16,179067.288,22.5,4
09/09/16,179905.202,22.5,5
10/09/16,173073.875,22,6
11/09/16,153721.608,21.1,7
12/09/16,176986.643,22,1
13/09/16,184695.6055,22.8,2
14/09/16,186214.745,23.5,3
15/09/16,179328.568,22.6,4
16/09/16,155791.52,21.9,5
17/09/16,161628.004,22.4,6
18/09/16,151823.441,22.1,7
19/09/16,176977.137,22.7,1
20/09/16,184376.397,22.7,2
21/09/16,185553.818,21.9,3
22/09/16,182723.337,21.6,4
23/09/16,181115.44,21.3,5
24/09/16,171226.777,20.7,6
25/09/16,151771.853,21.1,7
26/09/16,172539.206,22.3,1
27/09/16,175837.09,22,2
28/09/16,178236.858,21.9,3
29/09/16,177086.361,21.7,4
30/09/16,175676.147,21.5,5
01/10/16,166881.288,21.4,6
02/10/16,146094.853,22.2,7
03/10/16,168193.949,22.4,1
04/10/16,173694.456,22.6,2
05/10/16,177840.523,23,3
06/10/16,178404.149,22.9,4
07/10/16,178015.26,23.3,5
08/10/16,168516.347,20.7,6
09/10/16,149890.567,20.3,7
10/10/16,170818.165,20.1,1
11/10/16,175863.287,20.5,2
12/10/16,179468,21,3
13/10/16,184987.153,21.1,4
14/10/16,184128.301,21.5,5
15/10/16,176337.62,21.8,6
16/10/16,154290.849,21.5,7
17/10/16,176639.566,21.4,1
18/10/16,182031.175,21.5,2
19/10/16,185334.81,21.5,3
20/10/16,184223.493,20.8,4
21/10/16,180792.363,19.4,5
22/10/16,173047.123,18.6,6
23/10/16,153737.3461,19.1,7
24/10/16,177047.354,21.4,1
25/10/16,182292.859,21.1,2
26/10/16,184920.867,20.6,3
27/10/16,183556.227,19.5,4
28/10/16,180419.1737,18.8,5
29/10/16,172238.908,19.4,6
30/10/16,157076.386,18.5,7
31/10/16,172145.6781,19.4,1
01/11/16,176779.361,19.6,2
02/11/16,174017.108,20.7,3
03/11/16,181523,21,4
04/11/16,183072.868,20.4,5
05/11/16,174651.563,18.7,6
06/11/16,154617.739,19.6,7
07/11/16,175828.2225,20.5,1
08/11/16,179500.3576,20,2
09/11/16,177963.2765,18.1,3
10/11/16,177304.8277,16.9,4
11/11/16,176168.222,16.9,5
12/11/16,166655.619,17.7,6
13/11/16,146440.542,16.6,7
14/11/16,165745.709,17.5,1
15/11/16,173410.817,18.6,2
16/11/16,174680.638,18.3,3
17/11/16,175959.741,18.9,4
18/11/16,174867.269,19,5
19/11/16,165976.242,18.8,6
20/11/16,143648.765,15.1,7
21/11/16,146226.978,16.6,1
22/11/16,168118.7939,17.7,2
23/11/16,176654.351,18,3
24/11/16,177404.792,18,4
25/11/16,177315.044,17.5,5
26/11/16,169216.048,16,6
27/11/16,150536.042,16.4,7
28/11/16,170987.068,17.8,1
29/11/16,177218.3583,18.7,2
30/11/16,181805.0413,19.1,3
01/12/16,181305.726,18.9,4
02/12/16,179904.801,19.4,5
03/12/16,171388.625,19.4,6
04/12/16,151194.336,18.9,7
05/12/16,171480.885,17.2,1
06/12/16,176586.777,15.6,2
07/12/16,181045.453,16.7,3
08/12/16,181465.486,17.2,4
09/12/16,180329.296,16,5
10/12/16,170003.0774,16.3,6
11/12/16,150546.0142,16.9,7
12/12/16,149689.0676,17.3,1
13/12/16,171173.5438,17.6,2
14/12/16,183454.289,17.7,3
15/12/16,184516.738,18,4
16/12/16,184894.633,18.7,5
17/12/16,172688.188,19.2,6
18/12/16,154296.024,17.9,7
19/12/16,174388.199,16.8,1
20/12/16,179592.379,17.6,2
21/12/16,182742.037,18.4,3
22/12/16,180972.472,17.9,4
23/12/16,174607.612,18.5,5
24/12/16,148633.561,17.5,6
25/12/16,120242.398,17.2,7
26/12/16,151620.745,17.8,1
27/12/16,161014.064,18.4,2
28/12/16,165567.4792,18.3,3
29/12/16,164743.2076,18.3,4
30/12/16,161915.8502,18.1,5
31/12/16,147195.244,18.3,6
01/01/17,121291.883,17.3,7
02/01/17,159677.491,16.5,1
03/01/17,176129.348,18.7,2
04/01/17,179976.572,19,3
05/01/17,180629.581,19.1,4
06/01/17,179935.4596,19.5,5
07/01/17,171482.0943,15.3,6
08/01/17,150901.732,14.7,7
09/01/17,172300.817,14.9,1
10/01/17,178481.651,15.4,2
11/01/17,180553.99,16.7,3
12/01/17,181525.237,16.7,4
13/01/17,181775.604,16.9,5
14/01/17,173031.228,17.2,6
15/01/17,151125.968,17.8,7
16/01/17,174296.2623,17,1
17/01/17,180722.418,17.5,2
18/01/17,182014.25,17.1,3
19/01/17,182387.277,18,4
20/01/17,181242.776,17.4,5
21/01/17,171658.99,16.2,6
22/01/17,151122.398,15.9,7
23/01/17,173532.487,16.4,1
24/01/17,180337.858,18,2
25/01/17,183946.1282,18.1,3
26/01/17,184385.382,17.6,4
27/01/17,182565.756,17.1,5
28/01/17,172538.193,16.9,6
29/01/17,151609.839,16,7
30/01/17,172535.142,15.4,1
31/01/17,180928.964,15.4,2
01/02/17,181388.31,17.2,3
02/02/17,182267.256,17.4,4
03/02/17,181954.892,17.3,5
04/02/17,175107.855,17.7,6
05/02/17,151257.543,18.3,7
06/02/17,154576,19,1
07/02/17,177153,18.6,2
08/02/17,186624,19.3,3
09/02/17,187076,19.4,4
10/02/17,187538,19.8,5
11/02/17,179852,19.4,6
12/02/17,157038,18.6,7
13/02/17,180790,19.6,1
14/02/17,186605,18.5,2
15/02/17,186191,17.4,3
16/02/17,184810,16.3,4
17/02/17,185596,17.2,5
18/02/17,179674.863,17.3,6
19/02/17,158222,17.7,7
20/02/17,178257,17.6,1
21/02/17,185169,17.4,2
22/02/17,188413,18.1,3
23/02/17,188793,18.6,4
24/02/17,188910.875,18.7,5
25/02/17,180772.712,16.6,6
26/02/17,158533.572,18.4,7
27/02/17,183517.829,19.6,1
28/02/17,191933.577,20.8,2
01/03/17,189727.34,20.9,3
02/03/17,192462.129,20.6,4
03/03/17,191210.565,18.8,5
04/03/17,183127.231,19.6,6
05/03/17,159996.716,20.5,7
06/03/17,183000.522,20.3,1
07/03/17,190541.72,20.5,2
08/03/17,191968.609,20.8,3
09/03/17,189468,20,4
10/03/17,188631,19.9,5
11/03/17,183085,20.2,6
12/03/17,158597.911,18.1,7
13/03/17,178599.645,17.4,1
14/03/17,188275.162,18.1,2
15/03/17,190123.346,18.7,3
16/03/17,190562.487,18.9,4
17/03/17,190909.193,19.1,5
18/03/17,183475.198,20.2,6
19/03/17,159351.655,20.7,7
20/03/17,162811.591,19.8,1
21/03/17,188353.436,21.2,2
22/03/17,196896.215,21.6,3
23/03/17,197866.151,21.6,4
24/03/17,197808.014,22.3,5
25/03/17,189689.278,22.1,6
26/03/17,166610.998,22.5,7
27/03/17,188269.1765,21,1
28/03/17,196314,21,2
29/03/17,196797,20.7,3
30/03/17,195238,19.7,4
31/03/17,193291,19.9,5
01/04/17,184398,19.5,6
02/04/17,153711,19.5,7
03/04/17,182312.393,19.7,1
04/04/17,190372.75,21,2
05/04/17,193464.816,21.1,3
06/04/17,195173.163,22.5,4
07/04/17,195912.089,21.9,5
08/04/17,190527.381,23.5,6
09/04/17,167180,22.7,7
10/04/17,189844,22.2,1
11/04/17,195007,21.2,2
12/04/17,192981,21.1,3
13/04/17,172791.208,21.3,4
14/04/17,146744.258,20.7,5
15/04/17,153878.761,21.2,6
16/04/17,151502.552,21.6,7
17/04/17,182212.205,21.3,1
18/04/17,190453.062,20.7,2
19/04/17,192300.83,19.9,3
20/04/17,194794.8,20.4,4
21/04/17,196664.719,22,5
22/04/17,188423.702,22.2,6
23/04/17,166378.734,22.2,7
24/04/17,189238.479,22.6,1
25/04/17,196847.18,22.8,2
26/04/17,195470.815,21.3,3
27/04/17,197771.841,21.4,4
28/04/17,197039,21.7,5
29/04/17,186158,21.4,6
30/04/17,164633.17,21.6,7
01/05/17,164259.031,22,1
02/05/17,191433.504,23.5,2
03/05/17,202190.735,24,3
04/05/17,202704.62,23.3,4
05/05/17,202091,22.6,5
06/05/17,194111,22.5,6
07/05/17,171885.325,21.8,7
08/05/17,196393.864,22.7,1
09/05/17,204015.726,22.6,2
10/05/17,198766.814,23.2,3
11/05/17,204734.758,23.9,4
12/05/17,205647.9,23.8,5
13/05/17,195803,23.1,6
14/05/17,173656.327,23.2,7
15/05/17,199861.991,24.5,1
